Year,IncidentLocation,Origin,Dead,Survived,Cause
2017,Mediterranean,Unknown,,31,Drowning
2017,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2017,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2017,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2017,Mediterranean,Unknown,1,68,Drowning
2017,North America,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2017,Northern Africa,Unknown,1,0,Violence
2017,Mediterranean,Unknown,1,4,Mixed or unknown
2017,Northern Africa,Unknown,4,0,Mixed or unknown
2017,Northern Africa,Unknown,1,0,Mixed or unknown
2017,Southern Asia,Unknown,1,0,Mixed or unknown
2017,Southern Asia,Unknown,1,0,Mixed or unknown
2017,Southern Asia,Unknown,3,0,Mixed or unknown
2017,South-eastern Asia,Cambodia,4,16,Vehicle accident / death linked to hazardous transport
2017,Northern Africa,Unknown,3,0,Mixed or unknown
2017,Northern Africa,Unknown,5,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2017,Northern Africa,Unknown,7,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2017,Mediterranean,Unknown,,20,Drowning
2017,Southern Asia,Afghanistan,5,0,Vehicle accident / death linked to hazardous transport
2017,Northern Africa,Unknown,3,0,Mixed or unknown
2017,North America,Unknown,1,0,Mixed or unknown
2017,Central America,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2017,Western Asia,Pakistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2017,Central America,"Honduras,Mexico",6,0,Vehicle accident / death linked to hazardous transport
2017,Northern Africa,Unknown,1,0,Violence
2017,Northern Africa,Unknown,1,0,Mixed or unknown
2017,Northern Africa,Unknown,1,0,Mixed or unknown
2017,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2017,Northern Africa,Unknown,4,0,Mixed or unknown
2017,Eastern Africa,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2017,Western Africa,Unknown,3,0,Sickness / lack of access to adequate healthcare
2017,Northern Africa,Unknown,2,0,Mixed or unknown
2017,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2017,Europe,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2017,Western Asia,Syrian Arab Republic,7,0,Violence
2017,Northern Africa,Unknown,2,0,Mixed or unknown
2017,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2017,Northern Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2017,Northern Africa,Unknown,2,0,Mixed or unknown
2017,Northern Africa,Unknown,2,0,Mixed or unknown
2017,Northern Africa,Unknown,1,0,Mixed or unknown
2017,Northern Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2017,Northern Africa,Unknown,2,0,Mixed or unknown
2017,Mediterranean,Unknown,1,0,Drowning
2017,Mediterranean,Unknown,1,0,Drowning
2017,Middle Africa,Unknown,1,0,Mixed or unknown
2017,Northern Africa,Unknown,3,0,Mixed or unknown
2017,Western Africa,Unknown,1,0,Violence
2017,Northern Africa,Unknown,1,0,Mixed or unknown
2017,Northern Africa,Unknown,2,0,Mixed or unknown
2017,North America,Unknown,1,0,Mixed or unknown
2017,Central America,Unknown,1,0,Drowning
2017,Northern Africa,Unknown,2,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2017,Northern Africa,Unknown,3,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2017,Northern Africa,Unknown,3,0,Mixed or unknown
2017,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2017,Mediterranean,Syrian Arab Republic,1,0,Drowning
2017,Central America,El Salvador,1,0,Violence
2017,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2017,Southern Asia,Unknown,1,0,Sickness / lack of access to adequate healthcare
2017,Northern Africa,Unknown,2,0,Mixed or unknown
2017,Southern Asia,Unknown,1,0,Mixed or unknown
2017,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2017,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2017,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2017,Northern Africa,Unknown,2,0,Mixed or unknown
2017,Europe,Unknown,1,0,Accidental death
2017,Europe,Unknown,1,0,Drowning
2017,Central America,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2017,Europe,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2017,North America,Unknown,1,0,Mixed or unknown
2017,Central America,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2017,Northern Africa,Unknown,2,0,Violence
2017,Central America,Unknown,7,0,Mixed or unknown
2017,North America,Unknown,2,0,Mixed or unknown
2017,North America,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2017,North America,Unknown,4,0,Mixed or unknown
2017,North America,Unknown,48,0,Mixed or unknown
2017,North America,Unknown,3,0,Mixed or unknown
2017,North America,Unknown,2,0,Mixed or unknown
2017,North America,Unknown,1,0,Mixed or unknown
2017,North America,Unknown,2,0,Mixed or unknown
2017,North America,Unknown,4,0,Mixed or unknown
2017,Mediterranean,Unknown,6,0,Drowning
2017,Europe,Ethiopia,1,0,Vehicle accident / death linked to hazardous transport
2017,North America,Unknown,1,0,Mixed or unknown
2017,North America,Unknown,1,0,Mixed or unknown
2017,North America,Unknown,1,0,Mixed or unknown
2017,North America,Unknown,1,0,Mixed or unknown
2017,North America,Unknown,1,0,Mixed or unknown
2017,Europe,Syrian Arab Republic,1,0,Drowning
2017,Northern Africa,Unknown,3,0,Violence
2017,Northern Africa,Unknown,1,0,Violence
2018,South America,Cuba,4,2,Vehicle accident / death linked to hazardous transport
2018,North America,Unknown,1,0,Mixed or unknown
2018,North America,Unknown,1,0,Mixed or unknown
2018,North America,Guatemala,1,0,Mixed or unknown
2018,Europe,Unknown,,1,Drowning
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Central America,Unknown,1,0,Drowning
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,North America,Mexico,1,0,Mixed or unknown
2018,Mediterranean,Unknown,1,0,Drowning
2018,Mediterranean,Unknown,4,4,Drowning
2018,Northern Africa,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,Mediterranean,"Cameroon,Côte d'Ivoire,Guinea,Mali,Nigeria,Sierra Leone",8,86,Mixed or unknown
2018,Northern Africa,Unknown,3,0,Vehicle accident / death linked to hazardous transport
2018,Mediterranean,Unknown,2,270,Drowning
2018,Northern Africa,Unknown,1,0,Violence
2018,Europe,Eritrea,1,0,Vehicle accident / death linked to hazardous transport
2018,Mediterranean,Unknown,,279,Drowning
2018,Mediterranean,Unknown,3,43,Drowning
2018,Caribbean,Venezuela (Bolivarian Republic of),5,16,Drowning
2018,Northern Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2018,Europe,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2018,Northern Africa,Unknown,3,0,Mixed or unknown
2018,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2018,Western Africa,Unknown,1,0,Mixed or unknown
2018,Mediterranean,Unknown,1,0,Drowning
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Mediterranean,Algeria,1,0,Drowning
2018,Southern Asia,Unknown,2,0,Violence
2018,Europe,Morocco,1,0,Vehicle accident / death linked to hazardous transport
2018,Northern Africa,Unknown,2,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,Europe,Gambia,1,0,Vehicle accident / death linked to hazardous transport
2018,North America,Unknown,1,0,Mixed or unknown
2018,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Northern Africa,Morocco,7,20,Mixed or unknown
2018,Central America,Honduras,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Western Africa,Unknown,2,0,Sickness / lack of access to adequate healthcare
2018,Northern Africa,Unknown,1,0,Mixed or unknown
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Mediterranean,Eritrea,3,0,Mixed or unknown
2018,Mediterranean,Algeria,2,17,Drowning
2018,Northern Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2018,North America,Unknown,1,0,Mixed or unknown
2018,Northern Africa,Unknown,3,0,Violence
2018,Western Africa,Unknown,6,0,Mixed or unknown
2018,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2018,Central Asia,Uzbekistan,52,5,Vehicle accident / death linked to hazardous transport
2018,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Northern Africa,Unknown,2,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,Eastern Africa,Unknown,1,0,Mixed or unknown
2018,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,North America,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,North America,Unknown,1,0,Mixed or unknown
2018,Northern Africa,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,Western Asia,Syrian Arab Republic,16,6,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,Northern Africa,Unknown,3,0,Violence
2018,Mediterranean,Unknown,2,34,Drowning
2018,Europe,Morocco,1,0,Vehicle accident / death linked to hazardous transport
2018,North America,Unknown,1,0,Mixed or unknown
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,North America,Unknown,1,0,Mixed or unknown
2018,North America,"El Salvador,Honduras,Unknown",5,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,Mediterranean,Unknown,1,0,Drowning
2018,Eastern Africa,Comoros,2,11,Drowning
2018,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Northern Africa,Unknown,3,0,Mixed or unknown
2018,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Central America,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Northern Africa,Unknown,1,0,Violence
2018,Western Africa,Unknown,1,0,Mixed or unknown
2018,Western Asia,Syrian Arab Republic,1,0,Mixed or unknown
2018,Central America,Guatemala,1,0,Drowning
2018,Mediterranean,Unknown,3,57,Drowning
2018,Mediterranean,Algeria,,11,Drowning
2018,Western Asia,"Ethiopia,Somalia,Unknown",30,146,Drowning
2018,Northern Africa,Unknown,1,0,Mixed or unknown
2018,Western Africa,Unknown,1,0,Mixed or unknown
2018,Central America,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2018,North America,Unknown,1,0,Mixed or unknown
2018,Northern Africa,Unknown,4,0,Mixed or unknown
2018,Northern Africa,Unknown,1,0,Mixed or unknown
2018,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Central America,Honduras,1,33,Vehicle accident / death linked to hazardous transport
2018,Eastern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Mediterranean,Algeria,2,0,Drowning
2018,North America,Unknown,1,0,Mixed or unknown
2018,Central America,Unknown,1,0,Drowning
2018,South-eastern Asia,Myanmar,1,0,Violence
2018,Northern Africa,Unknown,3,0,Vehicle accident / death linked to hazardous transport
2018,Northern Africa,Unknown,1,0,Mixed or unknown
2018,Central America,Honduras,1,0,Violence
2018,Mediterranean,"Cameroon,Unknown",3,96,"Drowning,Mixed or unknown"
2018,Northern Africa,Unknown,4,0,Mixed or unknown
2018,Europe,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Eastern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Europe,Ethiopia,1,0,Vehicle accident / death linked to hazardous transport
2018,Eastern Africa,Unknown,1,0,Mixed or unknown
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Eastern Africa,Unknown,1,0,Violence
2018,Europe,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,North America,Guatemala,1,0,Mixed or unknown
2018,Central America,Unknown,1,0,Drowning
2018,Central America,Unknown,1,0,Drowning
2018,Central America,Unknown,1,0,Drowning
2018,Europe,Unknown,1,0,Drowning
2018,Northern Africa,Unknown,1,0,Mixed or unknown
2018,Northern Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2018,Northern Africa,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,Western Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,North America,Unknown,1,0,Mixed or unknown
2018,Mediterranean,Morocco,1,0,Drowning
2018,Mediterranean,"Libya,Pakistan,Unknown",14,3,Drowning
2018,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Western Asia,Syrian Arab Republic,1,0,Violence
2018,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Northern Africa,Unknown,1,3,Vehicle accident / death linked to hazardous transport
2018,South-eastern Asia,Cambodia,2,13,Vehicle accident / death linked to hazardous transport
2018,Mediterranean,"Côte d'Ivoire,Guinea,Mali",21,1,Drowning
2018,North America,Mexico,1,0,Violence
2018,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Western Africa,Unknown,1,0,Mixed or unknown
2018,Northern Africa,Unknown,1,0,Mixed or unknown
2018,Northern Africa,Unknown,1,0,Mixed or unknown
2018,North America,Unknown,1,0,Mixed or unknown
2018,North America,Unknown,1,0,Mixed or unknown
2018,Central America,Unknown,1,0,Drowning
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Northern Africa,Unknown,3,0,Mixed or unknown
2018,Middle Africa,Democratic Republic of the Congo,2,0,Violence
2018,Northern Africa,Unknown,2,0,Mixed or unknown
2018,Southern Asia,Unknown,1,0,Violence
2018,Western Africa,Unknown,2,0,Vehicle accident / death linked to hazardous transport
2018,North America,Mexico,1,0,Drowning
2018,Southern Asia,Myanmar,3,51,Drowning
2018,Western Asia,Ethiopia,,95,Drowning
2018,Mediterranean,Unknown,1,0,Drowning
2018,Eastern Africa,Unknown,1,0,Mixed or unknown
2018,Mediterranean,Unknown,3,32,"Harsh environmental conditions / lack of adequate shelter, food, water"
2018,Mediterranean,Unknown,7,0,Drowning
2018,Southern Asia,Unknown,3,0,Violence
2018,Mediterranean,Unknown,1,0,Drowning
2018,Central America,Unknown,1,0,Drowning
2018,Mediterranean,Unknown,,29,Drowning
2018,Mediterranean,Unknown,1,0,Drowning
2018,Middle Africa,Democratic Republic of the Congo,3,1,Drowning
2018,Eastern Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2018,Northern Africa,Unknown,1,0,Sickness / lack of access to adequate healthcare
2018,Mediterranean,Unknown,1,0,Drowning
2018,Mediterranean,Unknown,1,0,Drowning
2018,Central America,El Salvador,1,0,Drowning
2018,Northern Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2018,Northern Africa,Unknown,3,0,Mixed or unknown
2018,Western Africa,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2018,Western Asia,Türkiye,5,1,Drowning
2018,Mediterranean,Unknown,1,0,Drowning
2018,Northern Africa,Unknown,1,0,Mixed or unknown
2018,Northern Africa,Unknown,3,0,Vehicle accident / death linked to hazardous transport
2018,Western Africa,Unknown,6,0,Mixed or unknown
